doc_id,token,count
579,mechan,1.0
579,new,1.0
579,reciproc,1.0
579,relat,1.0
579,stress,1.0
579,thermal,1.0
579,thermo,1.0
580,analysi,1.0
580,approxim,1.0
580,formula,1.0
580,stress,1.0
580,thermal,1.0
581,finit,1.0
581,melt,1.0
581,slab,1.0
582,coeffici,1.0
582,ga,1.0
582,influenc,1.0
582,real,1.0
583,conduct,1.0
583,heat,2.0
583,law,1.0
583,power,1.0
583,solid,1.0
583,surfac,1.0
583,transfer,1.0
584,heat,1.0
584,nonlinear,1.0
584,problem,1.0
584,transfer,1.0
585,approxim,1.0
585,conduct,1.0
585,heat,1.0
585,infinit,1.0
585,properti,1.0
585,semi,1.0
585,solid,1.0
585,thermal,1.0
585,treatment,1.0
585,unsteadi,1.0
585,variabl,1.0
586,ablat,1.0
586,analysi,1.0
586,variat,1.0
587,blade,1.0
587,compressor,1.0
587,one,1.0
587,oper,1.0
587,row,1.0
587,stall,1.0
588,axial,1.0
588,compressor,1.0
588,flow,1.0
588,phenomenon,1.0
588,stall,1.0
588,surg,1.0
589,axial,1.0
589,characterist,1.0
589,compressor,1.0
589,effect,1.0
589,flow,1.0
589,match,1.0
589,perform,1.0
589,stage,1.0
590,approxim,1.0
590,choke,1.0
590,compressor,1.0
590,equat,1.0
590,line,1.0
591,axial,1.0
591,compressor,1.0
591,design,1.0
592,consider,1.0
592,flutter,1.0
592,high,1.0
592,mach,1.0
592,number,1.0
592,theoret,1.0
593,deriv,1.0
593,measur,1.0
593,oscillatori,1.0
593,techniqu,1.0
593,tunnel,1.0
593,wind,1.0
594,equilibrium,1.0
594,gun,1.0
594,oper,1.0
594,piston,1.0
594,techniqu,1.0
594,tunnel,1.0
595,cross,2.0
595,flexur,1.0
595,influenc,1.0
595,pivot,1.0
595,point,1.0
595,properti,1.0
595,strip,1.0
596,aerofoil,1.0
596,blunt,1.0
596,deriv,1.0
596,dimension,1.0
596,flow,1.0
596,measur,1.0
596,moment,1.0
596,nose,1.0
596,oscil,1.0
596,pitch,1.0
596,superson,1.0
596,two,1.0
597,hyperveloc,1.0
597,new,1.0
597,techniqu,1.0
597,test,1.0
597,tunnel,1.0
597,wind,1.0
598,aerodynam,1.0
598,bodi,1.0
598,cross,1.0
598,deriv,1.0
598,forc,1.0
598,gener,1.0
598,moment,1.0
598,section,1.0
598,slender,1.0
598,stabil,1.0
599,calcul,1.0
599,correl,1.0
599,deriv,1.0
599,effect,1.0
599,experi,1.0
599,fin,1.0
599,incid,1.0
599,includ,1.0
599,later,1.0
599,slender,1.0
599,stabil,1.0
599,wing,1.0
600,calcul,1.0
600,delta,1.0
600,edg,1.0
600,flow,1.0
600,lead,1.0
600,past,1.0
600,separ,1.0
600,slender,1.0
600,wing,1.0
601,design,1.0
601,farnborough,1.0
601,flow,1.0
601,hyperson,1.0
601,instrument,1.0
601,part,1.0
601,rae,1.0
601,techniqu,1.0
601,tunnel,1.0
601,visual,1.0
601,wind,1.0
601,x,1.0
602,e,1.0
602,farnborough,1.0
602,heater,1.0
602,hyperson,1.0
602,ii,1.0
602,part,1.0
602,perform,1.0
602,r,1.0
602,tunnel,1.0
602,wind,1.0
602,x,1.0
603,calibr,1.0
603,e,1.0
603,farnborough,1.0
603,flow,1.0
603,hyperson,1.0
603,iii,1.0
603,part,1.0
603,r,1.0
603,section,1.0
603,tunnel,1.0
603,wind,1.0
603,work,1.0
603,x,1.0
604,cone,1.0
604,configur,1.0
604,cylind,1.0
604,flare,1.0
604,incid,1.0
604,measur,1.0
604,pressur,1.0
604,small,1.0
605,aerodynam,1.0
605,approxim,1.0
605,flight,1.0
605,formula,1.0
605,heat,1.0
605,high,1.0
605,rate,1.0
605,speed,1.0
606,duct,1.0
606,flow,1.0
606,magnetohydrodynam,1.0
607,aerodynam,1.0
607,nois,1.0
607,superson,1.0
607,tunnel,1.0
607,wind,1.0
608,attach,1.0
608,bodi,1.0
608,delta,1.0
608,dimension,1.0
608,plane,1.0
608,planform,1.0
608,shock,1.0
608,support,1.0
608,three,1.0
608,wave,1.0
609,corner,1.0
609,effect,1.0
609,interfer,1.0
610,approxim,1.0
610,boundari,1.0
610,compress,1.0
610,flat,1.0
610,laminar,1.0
610,layer,1.0
610,plate,1.0
610,solut,1.0
611,cross,1.0
611,delta,1.0
611,distribut,1.0
611,flow,1.0
611,invert,1.0
611,pattern,1.0
611,pressur,1.0
611,section,1.0
611,v,1.0
611,wing,1.0
612,air,1.0
612,atmospher,1.0
612,contract,1.0
612,drag,1.0
612,influenc,1.0
612,orbit,1.0
612,part,1.0
612,satellit,1.0
612,spheric,1.0
612,symmetr,1.0
613,air,1.0
613,contract,1.0
613,drag,1.0
613,influenc,1.0
613,orbit,1.0
613,satellit,1.0
614,air,1.0
614,contract,1.0
614,drag,1.0
614,e,1.0
614,eccentr,1.0
614,high,1.0
614,iii,1.0
614,influenc,1.0
614,orbit,2.0
614,part,1.0
614,satellit,1.0
615,air,1.0
615,atmospher,1.0
615,densiti,1.0
615,determin,1.0
615,height,1.0
615,observ,1.0
615,satellit,1.0
615,scale,1.0
615,upper,1.0
616,air,1.0
616,atmospher,1.0
616,densiti,1.0
616,determin,1.0
616,observ,1.0
616,profil,1.0
616,satellit,1.0
616,upper,1.0
617,artifici,1.0
617,decay,1.0
617,motion,1.0
617,orbit,1.0
617,predict,1.0
617,satellit,1.0
618,analysi,1.0
618,atmospher,1.0
618,densiti,1.0
618,orbit,1.0
618,result,1.0
618,satellit,1.0
618,upper,1.0
619,atmospher,1.0
619,earth,1.0
619,observ,1.0
619,satellit,1.0
619,upper,1.0
620,air,1.0
620,densiti,1.0
620,deriv,1.0
620,discover,1.0
620,diurnal,1.0
620,km,1.0
620,latitud,1.0
620,orbit,1.0
620,satellit,1.0
620,variat,1.0
621,atmospher,1.0
621,chang,1.0
621,deriv,1.0
621,height,1.0
621,orbit,1.0
621,satellit,1.0
621,scale,1.0
621,upper,1.0
622,coupl,1.0
622,heat,1.0
622,mass,1.0
622,transfer,1.0
623,channel,1.0
623,cruis,1.0
623,effect,1.0
623,flow,1.0
623,ground,1.0
623,machin,1.0
623,perform,1.0
624,flow,1.0
624,ga,1.0
624,inviscid,1.0
624,nonequilibrium,1.0
624,viscou,1.0
625,blunt,1.0
625,cone,1.0
625,featur,1.0
625,flow,1.0
625,hyperson,1.0
625,superson,1.0
626,analysi,1.0
626,circular,1.0
626,flutter,1.0
626,panel,1.0
627,cool,1.0
627,effect,1.0
627,hemispher,1.0
627,thermal,1.0
627,transpir,1.0
628,boundari,1.0
628,effect,1.0
628,laminar,1.0
628,layer,1.0
628,order,1.0
628,second,1.0
629,flow,1.0
629,high,1.0
629,mach,1.0
629,number,1.0
629,rarefi,1.0
629,region,1.0
629,stagnat,1.0
630,aerofoil,1.0
630,dimension,1.0
630,flap,1.0
630,ground,1.0
630,low,1.0
630,near,1.0
630,speed,1.0
630,split,1.0
630,test,1.0
630,tunnel,1.0
630,two,1.0
630,wind,1.0
631,calcul,1.0
631,distribut,1.0
631,flow,1.0
631,incompress,1.0
631,lift,1.0
631,sweptback,1.0
631,wing,1.0
632,conic,1.0
632,extens,1.0
632,flow,2.0
632,generalis,1.0
632,lift,1.0
632,method,1.0
632,superson,1.0
632,wing,1.0
633,airfoil,1.0
633,blunt,1.0
633,characterist,1.0
633,doubl,1.0
633,edg,1.0
633,effect,1.0
633,flutter,1.0
633,lead,1.0
633,mach,1.0
633,number,1.0
633,planform,1.0
633,squar,1.0
633,wedg,1.0
634,afterbodi,1.0
634,air,2.0
634,bluff,1.0
634,combust,1.0
634,cylind,1.0
634,distribut,1.0
634,heat,1.0
634,hemispher,1.0
634,methan,1.0
634,model,1.0
634,pressur,1.0
634,product,1.0
634,transfer,1.0
635,distribut,1.0
635,downstream,1.0
635,exhaust,1.0
635,flat,1.0
635,free,1.0
635,induc,1.0
635,mach,1.0
635,number,1.0
635,plate,1.0
635,pressur,1.0
635,rocket,1.0
635,stream,1.0
635,upstream,1.0
636,depend,1.0
636,distribut,1.0
636,downwash,1.0
636,equat,1.0
636,finit,1.0
636,flow,1.0
636,gener,1.0
636,integr,1.0
636,lift,1.0
636,relat,1.0
636,subson,1.0
636,time,1.0
636,wing,1.0
637,aerodynam,1.0
637,characterist,1.0
637,control,1.0
637,deflect,1.0
637,highli,1.0
637,longitudin,1.0
637,low,1.0
637,nose,1.0
637,speed,1.0
637,subson,1.0
637,swept,1.0
637,util,1.0
637,wing,1.0
638,analyt,1.0
638,atmospher,1.0
638,enter,1.0
638,motion,1.0
638,planetari,1.0
638,studi,1.0
638,tumbl,1.0
638,vehicl,1.0
639,design,1.0
639,fatigu,1.0
639,jet,1.0
639,nois,1.0
639,resist,1.0
639,structur,1.0
640,applic,1.0
640,clamp,1.0
640,load,1.0
640,membran,1.0
640,plate,1.0
640,problem,1.0
640,reduct,1.0
640,sector,1.0
640,two,1.0
640,uniformli,1.0
641,axial,1.0
641,buckl,1.0
641,circular,1.0
641,compress,1.0
641,cylind,1.0
641,load,1.0
641,strength,1.0
641,uniform,1.0
642,aileron,1.0
642,flutter,1.0
642,ground,1.0
642,investig,1.0
642,launch,1.0
642,model,1.0
642,rocket,1.0
642,use,1.0
642,wing,1.0
643,cantilev,1.0
643,load,1.0
643,plate,1.0
643,squar,1.0
643,studi,1.0
643,subject,1.0
643,uniform,1.0
644,boundari,1.0
644,coupl,1.0
644,layer,1.0
644,thermodynam,1.0
645,boundari,1.0
645,diffus,1.0
645,effect,1.0
645,energi,1.0
645,helium,1.0
645,inject,1.0
645,layer,1.0
645,thermal,1.0
645,transfer,1.0
645,turbul,1.0
646,adjac,1.0
646,bend,1.0
646,edg,1.0
646,either,1.0
646,free,1.0
646,load,1.0
646,other,1.0
646,plate,1.0
646,rectangular,1.0
646,simpli,1.0
646,support,1.0
646,two,1.0
646,uniformli,1.0
647,analysi,1.0
647,approxim,1.0
647,boundari,1.0
647,certain,1.0
647,problem,1.0
647,valu,1.0
648,concept,1.0
648,hovercraft,1.0
648,maritim,1.0
648,new,1.0
648,transport,1.0
649,design,1.0
649,hovercraft,1.0
649,problem,1.0
650,downstream,1.0
650,flow,1.0
650,heat,1.0
650,obtain,1.0
650,reattach,1.0
650,separ,1.0
650,step,1.0
650,subson,1.0
650,surfac,1.0
650,transfer,1.0
650,turbulen,1.0
651,dimension,1.0
651,distribut,1.0
651,ground,1.0
651,near,1.0
651,pressur,1.0
651,two,1.0
651,wing,1.0
652,duct,1.0
652,flow,1.0
652,magnetohydrodynam,1.0
652,transient,1.0
653,blast,1.0
653,part,1.0
653,propag,1.0
653,structur,1.0
653,wave,1.0
654,blunt,1.0
654,bodi,1.0
654,boundari,1.0
654,displac,1.0
654,distribut,1.0
654,edg,1.0
654,effect,1.0
654,friction,1.0
654,heat,1.0
654,hyperson,1.0
654,layer,1.0
654,lead,1.0
654,pressur,1.0
654,skin,1.0
654,speed,1.0
654,transfer,1.0
655,departur,1.0
655,dissoci,1.0
655,equilibrium,1.0
655,hyperson,1.0
655,nozzl,1.0
656,cone,1.0
656,flow,1.0
656,interferometr,1.0
656,studi,1.0
656,superson,1.0
656,truncat,1.0
657,aerodynam,1.0
657,effect,1.0
657,flutter,2.0
657,nois,1.0
657,panel,2.0
657,part,1.0
657,review,1.0
658,cylind,1.0
658,flow,1.0
658,nonuniform,1.0
658,past,1.0
658,shear,1.0
659,dimension,2.0
659,disturb,1.0
659,flow,1.0
659,fundament,1.0
659,parallel,1.0
659,shear,1.0
659,small,1.0
659,solut,1.0
659,steadi,1.0
659,three,1.0
659,two,1.0
660,boundari,1.0
660,convect,1.0
660,cool,1.0
660,flow,1.0
660,laminar,1.0
660,layer,1.0
660,solut,1.0
660,summari,1.0
660,surfac,1.0
660,transpir,1.0
660,type,1.0
660,wedg,1.0
661,aerodynam,1.0
661,boundari,1.0
661,experiment,1.0
661,heat,2.0
661,hemispher,1.0
661,investig,1.0
661,isotherm,1.0
661,laminar,1.0
661,layer,1.0
661,mach,1.0
661,nose,1.0
661,number,1.0
661,paramet,1.0
661,superson,1.0
661,theoret,1.0
661,transfer,1.0
662,along,1.0
662,flat,1.0
662,flow,1.0
662,high,1.0
662,move,1.0
662,plate,1.0
662,speed,1.0
662,viscou,1.0
663,boundari,1.0
663,flat,1.0
663,layer,1.0
663,plate,1.0
663,shear,1.0
663,stream,1.0
663,uniform,1.0
664,flow,1.0
664,ga,1.0
664,hyperson,1.0
664,law,1.0
664,power,1.0
664,shock,1.0
664,theori,1.0
664,wave,1.0
665,blunt,1.0
665,bodi,1.0
665,heat,1.0
665,hyperson,1.0
665,low,1.0
665,number,1.0
665,reynold,1.0
665,speed,1.0
665,transfer,1.0
666,hyperson,1.0
666,layer,1.0
666,low,1.0
666,number,1.0
666,region,1.0
666,reynold,1.0
666,shock,1.0
666,stagnat,1.0
666,theori,1.0
667,heat,1.0
667,low,1.0
667,measur,1.0
667,number,1.0
667,point,1.0
667,reynold,1.0
667,stagnat,1.0
667,transfer,1.0
668,cylindr,1.0
668,duct,1.0
668,flow,1.0
668,insid,1.0
668,past,1.0
668,potenti,1.0
668,sphere,1.0
668,subson,1.0
669,blunt,1.0
669,bodi,1.0
669,heat,1.0
669,hyperson,1.0
669,low,1.0
669,number,1.0
669,reynold,1.0
669,speed,1.0
669,transfer,1.0
670,boundari,1.0
670,dimension,1.0
670,layer,1.0
670,low,1.0
670,measur,1.0
670,pressur,1.0
670,speed,1.0
670,two,1.0
670,wing,1.0
671,effect,1.0
671,interfer,1.0
671,tunnel,1.0
672,chord,1.0
672,edg,1.0
672,flap,1.0
672,full,1.0
672,hing,1.0
672,investig,1.0
672,locat,1.0
672,scale,1.0
672,split,1.0
672,trail,1.0
672,variou,1.0
672,wing,1.0
673,depend,1.0
673,design,1.0
673,drag,1.0
673,lift,1.0
673,shape,1.0
673,sweptback,1.0
673,wing,1.0
674,60degre,1.0
674,curv,1.0
674,distribut,1.0
674,flow,1.0
674,pressur,1.0
674,surfac,1.0
674,sweepback,1.0
674,thick,1.0
674,tip,1.0
674,wing,1.0
675,aspect,1.0
675,calcul,1.0
675,chordwis,1.0
675,load,1.0
675,method,1.0
675,ratio,1.0
675,simpl,1.0
675,span,1.0
675,speed,1.0
675,straight,1.0
675,subson,1.0
675,swept,1.0
675,wing,1.0
676,calcul,1.0
676,distribut,1.0
676,lift,2.0
676,method,1.0
676,subson,1.0
676,surfac,1.0
676,theori,1.0
676,wing,1.0
677,effect,1.0
677,end,1.0
677,plate,1.0
677,swept,1.0
677,wing,1.0
678,low,1.0
678,speed,1.0
678,sweptback,1.0
678,test,1.0
678,wing,1.0
679,conic,1.0
679,field,1.0
679,flow,1.0
679,gener,1.0
679,superson,1.0
679,theori,1.0
679,wing,1.0
680,equat,1.0
680,integr,2.0
680,linear,1.0
680,theori,1.0
680,wing,1.0
681,camber,1.0
681,flow,1.0
681,lift,1.0
681,superson,1.0
681,twist,1.0
681,wing,1.0
682,attach,1.0
682,camber,1.0
682,conic,1.0
682,delta,1.0
682,depend,1.0
682,drag,1.0
682,edg,1.0
682,flow,1.0
682,lead,1.0
682,lift,1.0
682,minim,1.0
682,produc,1.0
682,sonic,1.0
682,speed,1.0
682,superson,1.0
682,use,1.0
682,wing,1.0
683,complet,1.0
683,ellipt,1.0
683,integr,1.0
683,tabl,1.0
684,aerodynam,1.0
684,aeroelast,1.0
684,characterist,1.0
684,configur,1.0
684,effect,1.0
684,lift,1.0
684,mach,1.0
684,number,1.0
684,surfac,1.0
684,variabl,1.0
685,flow,1.0
685,flutter,1.0
685,helium,1.0
685,mach,1.0
685,model,1.0
685,number,1.0
685,simpl,1.0
685,test,1.0
686,airfoil,1.0
686,high,1.0
686,mach,1.0
686,number,1.0
686,oscil,1.0
687,aerodynam,1.0
687,angl,1.0
687,attack,1.0
687,bodi,1.0
687,coeffici,1.0
687,combin,1.0
687,comparison,1.0
687,complet,1.0
687,conic,1.0
687,data,1.0
687,develop,1.0
687,experiment,1.0
687,express,1.0
687,hyperson,1.0
687,newtonian,1.0
687,obtain,1.0
687,partial,1.0
687,sideslip,1.0
687,spheric,1.0
687,tabl,1.0
688,aerodynam,1.0
688,characterist,1.0
688,cylind,1.0
688,heat,1.0
688,hemispher,1.0
688,hyperson,1.0
688,inch,1.0
688,investig,1.0
688,laminar,1.0
688,langley,1.0
688,mach,1.0
688,number,1.0
688,transfer,1.0
688,tunnel,1.0
689,cylind,1.0
689,flow,1.0
689,hemispher,1.0
689,investigaion,1.0
689,mach,1.0
689,nose,1.0
689,number,1.0
689,spike,1.0
690,air,3.0
690,burn,1.0
690,calcul,1.0
690,combust,1.0
690,ethylen,1.0
690,flow,1.0
690,fuel,1.0
690,hydrocarbon,1.0
690,methan,1.0
690,mixtur,2.0
690,procedur,1.0
690,product,1.0
690,properti,1.0
690,result,1.0
690,thermodynam,1.0
690,transport,1.0
691,downstream,1.0
691,effect,1.0
691,exit,1.0
691,flat,1.0
691,free,1.0
691,investig,1.0
691,jet,1.0
691,mach,1.0
691,nacel,1.0
691,number,1.0
691,simul,1.0
691,stream,1.0
691,surfac,1.0
691,turbojet,1.0
692,downstream,1.0
692,effect,1.0
692,exit,1.0
692,flat,1.0
692,free,1.0
692,investig,1.0
692,jet,1.0
692,mach,1.0
692,nacel,1.0
692,number,1.0
692,simul,1.0
692,stream,1.0
692,surfac,1.0
692,turbojet,1.0
693,distribut,1.0
693,exhaust,1.0
693,flat,1.0
693,free,1.0
693,induc,1.0
693,jet,1.0
693,mach,1.0
693,number,1.0
693,plate,1.0
693,pressur,1.0
693,sonic,1.0
693,stream,1.0
693,superson,1.0
694,adjac,1.0
694,effect,1.0
694,engin,1.0
694,experi,1.0
694,free,1.0
694,hot,1.0
694,jet,2.0
694,mach,1.0
694,number,1.0
694,problem,1.0
694,relat,1.0
694,simul,1.0
694,stream,1.0
694,studi,1.0
694,surfac,1.0
695,direct,1.0
695,exhaust,1.0
695,flat,1.0
695,flow,1.0
695,free,1.0
695,jet,1.0
695,load,1.0
695,mach,1.0
695,number,1.0
695,perpendicular,1.0
695,plate,1.0
695,pressur,1.0
695,produc,1.0
695,rocket,1.0
695,spanwis,1.0
695,stream,1.0
695,wing,2.0
696,adjac,1.0
696,effect,1.0
696,fire,1.0
696,jet,1.0
696,rocket,1.0
696,surfac,1.0
697,aspect,1.0
697,finit,1.0
697,lift,1.0
697,ratio,1.0
697,unsteadi,1.0
697,wing,1.0
698,approxim,1.0
698,coeffici,1.0
698,finit,1.0
698,flow,1.0
698,function,1.0
698,incompress,1.0
698,indic,1.0
698,lift,2.0
698,obtain,1.0
698,oscillatori,1.0
698,sever,1.0
698,span,1.0
698,wing,1.0
699,dimension,1.0
699,flight,1.0
699,high,1.0
699,lift,1.0
699,problem,1.0
699,speed,1.0
699,three,1.0
699,two,1.0
699,unsteadi,1.0
700,airfoil,1.0
700,calcul,1.0
700,coeffici,1.0
700,determin,1.0
700,dimension,1.0
700,indic,1.0
700,lift,2.0
700,mach,2.0
700,number,2.0
700,numer,1.0
700,oscillatori,1.0
700,sink,1.0
700,subson,1.0
700,two,1.0
701,airfoil,1.0
701,determin,1.0
701,dimension,1.0
701,function,1.0
701,indic,1.0
701,lift,1.0
701,mach,1.0
701,moment,1.0
701,number,1.0
701,numer,1.0
701,pitch,1.0
701,sink,1.0
701,two,1.0
702,airfoil,1.0
702,gener,1.0
702,theori,1.0
703,aerodynam,1.0
703,determin,1.0
703,finit,1.0
703,forc,1.0
703,function,1.0
703,kernel,1.0
703,oscil,1.0
703,procedur,1.0
703,speed,1.0
703,steadi,1.0
703,subson,1.0
703,systemat,1.0
703,wing,1.0
704,distribut,1.0
704,downwash,1.0
704,equat,1.0
704,finit,1.0
704,flow,1.0
704,function,1.0
704,integr,1.0
704,kernel,1.0
704,lift,1.0
704,oscil,1.0
704,relat,1.0
704,subson,1.0
704,wing,1.0
705,flow,1.0
705,nonstationari,1.0
705,reciproc,1.0
705,relat,1.0
705,som,1.0
705,theori,1.0
706,analysi,1.0
706,emphasi,1.0
706,heat,1.0
706,hyperson,1.0
706,nose,1.0
706,region,1.0
706,shape,1.0
706,speed,1.0
706,stagnat,1.0
706,sustain,1.0
706,thermal,1.0
707,aerodynam,1.0
707,characterist,1.0
707,hyperson,1.0
707,reentri,1.0
707,speed,1.0
707,superson,1.0
707,two,1.0
707,vehicl,1.0
707,wing,1.0
708,99degre,1.0
708,aerodynam,1.0
708,angl,1.0
708,attack,1.0
708,characterist,1.0
708,fold,1.0
708,glider,1.0
708,longitudin,1.0
708,panel,1.0
708,reentri,1.0
708,speed,1.0
708,static,1.0
708,transon,1.0
708,wingtip,1.0
709,affect,1.0
709,boundari,1.0
709,capabl,1.0
709,height,1.0
709,layer,1.0
709,rough,1.0
709,smallest,1.0
709,transit,1.0
710,100degre,1.0
710,4degre,1.0
710,aerodynam,1.0
710,angl,1.0
710,attack,1.0
710,characterist,1.0
710,configur,1.0
710,dash,1.0
710,delta,1.0
710,fold,1.0
710,investig,1.0
710,panel,1.0
710,reentri,1.0
710,speed,1.0
710,subson,1.0
710,wing,1.0
710,wingtip,1.0
711,aerodynam,1.0
711,aspect,1.0
711,associ,1.0
711,characterist,1.0
711,contour,1.0
711,edg,1.0
711,lead,1.0
711,longitudin,1.0
711,low,2.0
711,ratio,1.0
711,seri,1.0
711,speed,1.0
711,variat,1.0
711,wing,1.0
712,20degre,1.0
712,45degre,1.0
712,5degre,1.0
712,angl,1.0
712,attack,1.0
712,blunt,1.0
712,characterist,1.0
712,configur,1.0
712,dihedr,1.0
712,entri,1.0
712,glider,1.0
712,longitudin,1.0
712,mach,1.0
712,number,1.0
712,stabil,1.0
712,static,1.0
712,sweepback,1.0
713,blockag,1.0
713,close,1.0
713,compress,1.0
713,consider,1.0
713,correct,1.0
713,dimension,1.0
713,effect,1.0
713,flow,1.0
713,three,1.0
713,throat,1.0
713,tunnel,1.0
713,wind,1.0
714,aerodynam,2.0
714,angularli,1.0
714,atmospher,1.0
714,ballist,1.0
714,distanc,1.0
714,effect,1.0
714,enter,1.0
714,flight,1.0
714,heat,1.0
714,load,1.0
714,misalign,1.0
714,miss,1.0
714,missil,1.0
714,motion,1.0
714,path,1.0
714,upon,2.0
715,atmospher,1.0
715,earth,1.0
715,enter,1.0
715,man,1.0
715,motion,1.0
715,oscillatori,1.0
715,studi,1.0
715,vehicl,1.0
716,10degre,1.0
716,angl,1.0
716,arbitrari,2.0
716,atmospher,1.0
716,attack,1.0
716,blunt,1.0
716,cone,1.0
716,enter,1.0
716,martian,1.0
716,motion,1.0
716,pitch,1.0
716,rate,1.0
716,short,1.0
717,aeronaut,1.0
717,exampl,1.0
717,franc,1.0
717,mean,1.0
717,onera,1.0
717,research,1.0
718,atmospher,1.0
718,bodi,1.0
718,enter,1.0
718,tumbl,1.0
719,acoust,1.0
719,environ,1.0
719,note,1.0
719,sandwich,1.0
719,sever,1.0
719,structur,1.0
719,use,1.0
720,engin,1.0
720,exhaust,1.0
720,field,1.0
720,jet,1.0
720,near,1.0
720,nois,1.0
721,excit,1.0
721,jet,1.0
721,nois,1.0
721,random,1.0
721,section,1.0
721,tailplan,1.0
722,due,1.0
722,excit,1.0
722,failur,1.0
722,fatigu,1.0
722,field,1.0
722,pressur,1.0
722,random,1.0
722,structur,1.0
722,vibrat,1.0
723,acoust,1.0
723,proof,1.0
723,structur,1.0
723,test,1.0
724,aircraft,1.0
724,jet,1.0
724,nois,1.0
724,respons,1.0
724,structur,1.0
724,typic,1.0
725,fatigu,1.0
725,load,1.0
725,random,1.0
725,structur,1.0
726,acoust,1.0
726,aluminium,1.0
726,characterist,1.0
726,curv,1.0
726,discret,1.0
726,expos,1.0
726,fatigu,1.0
726,flat,1.0
726,nois,1.0
726,panel,1.0
726,random,1.0
726,studi,1.0
727,continu,1.0
727,free,1.0
727,panel,1.0
727,skin,1.0
727,stringer,1.0
727,vibrat,1.0
728,continu,1.0
728,load,1.0
728,panel,1.0
728,random,1.0
728,skin,1.0
728,stiffen,1.0
728,stress,1.0
729,bend,1.0
729,clamp,1.0
729,plate,1.0
730,biharmon,1.0
730,bound,1.0
730,boundari,1.0
730,first,1.0
730,lower,1.0
730,problem,1.0
730,solut,1.0
730,upper,1.0
730,valu,1.0
731,analogu,1.0
731,extens,1.0
731,flat,1.0
731,flexur,1.0
731,plate,1.0
731,relat,1.0
732,bend,1.0
732,plate,1.0
732,sectori,1.0
733,bend,1.0
733,circular,1.0
733,clamp,1.0
733,form,1.0
733,load,1.0
733,plate,1.0
733,sector,1.0
733,uniformli,1.0
734,bend,1.0
734,clamp,1.0
734,edg,1.0
734,load,1.0
734,plate,1.0
734,sectori,1.0
734,uniformli,1.0
735,bend,1.0
735,plate,1.0
735,shape,1.0
735,wedg,1.0
736,analysi,1.0
736,elast,1.0
736,plate,1.0
736,thick,1.0
736,variabl,1.0
737,arbitrari,1.0
737,find,1.0
737,function,1.0
737,zero,1.0
738,axial,1.0
738,buckl,1.0
738,compress,1.0
738,cylindr,1.0
738,shell,1.0
738,thin,1.0
739,axial,1.0
739,behaviour,1.0
739,buckl,1.0
739,compress,1.0
739,cylindr,1.0
739,exceed,1.0
739,load,1.0
739,shell,1.0
740,axial,1.0
740,behaviour,1.0
740,buckl,1.0
740,compress,1.0
740,cylindr,1.0
740,shell,1.0
740,thin,1.0
741,axial,1.0
741,behaviour,1.0
741,buckl,1.0
741,circular,1.0
741,compress,1.0
741,cylind,1.0
741,post,1.0
741,shell,1.0
742,buckl,1.0
742,cylindr,1.0
742,develop,1.0
742,new,1.0
742,nonlinear,1.0
742,shell,1.0
742,theori,1.0
742,thin,1.0
743,buckl,2.0
743,linear,1.0
743,load,1.0
743,lower,1.0
743,non,1.0
743,shell,1.0
743,theori,1.0
743,thin,1.0
744,automat,1.0
744,find,1.0
744,function,1.0
744,greatest,1.0
744,least,1.0
744,method,1.0
744,valu,1.0
745,aeroelast,1.0
745,connect,1.0
745,flight,1.0
745,high,1.0
745,problem,1.0
745,speed,1.0
746,bodt,1.0
746,flutter,1.0
746,freedom,1.0
746,ground,1.0
746,high,1.0
746,launch,1.0
746,model,1.0
746,rocket,1.0
746,speed,1.0
746,subson,1.0
746,superson,1.0
747,aerodynam,1.0
747,compress,1.0
747,control,1.0
747,deriv,1.0
747,flow,1.0
747,flutter,1.0
747,incompress,1.0
747,subson,1.0
747,surfac,1.0
747,wing,1.0
748,aerodynam,1.0
748,aspect,1.0
748,effect,1.0
748,flutter,1.0
748,ratio,1.0
748,sweepback,1.0
748,wing,1.0
749,axial,1.0
749,dimension,1.0
749,flow,1.0
749,nozzl,1.0
749,symmetr,1.0
749,transon,1.0
749,two,1.0
750,bluff,1.0
750,cylind,1.0
750,dimension,1.0
750,end,2.0
750,flow,1.0
750,note,1.0
750,plate,1.0
750,prevent,1.0
750,three,1.0
750,use,1.0
751,slender,1.0
751,theori,1.0
751,thin,1.0
751,wing,1.0
752,approach,1.0
752,correl,1.0
752,develop,1.0
752,flutter,1.0
752,function,1.0
752,kernel,1.0
752,quasi,1.0
752,result,1.0
752,steadi,1.0
753,arbitrari,1.0
753,boundari,1.0
753,cross,1.0
753,cylind,1.0
753,heat,1.0
753,infinit,1.0
753,laminar,1.0
753,layer,1.0
753,section,1.0
753,semi,1.0
753,transfer,1.0
754,camber,1.0
754,deriv,1.0
754,mach,1.0
754,measur,1.0
754,method,1.0
754,model,1.0
754,mount,1.0
754,number,1.0
754,oge,1.0
754,oscillatori,1.0
754,pitch,1.0
754,result,1.0
754,sting,1.0
754,test,1.0
754,tunnel,1.0
754,wind,1.0
754,wing,1.0
754,yaw,1.0
755,comment,1.0
755,invers,1.0
755,larg,1.0
755,matrix,1.0
755,structur,1.0
756,crop,1.0
756,delta,1.0
